tDocumento;tCorrelativo;tTurno;tTipoPago;tOtroTipoPago;tMoneda;nTipoCambio;nMonto;nVuelto;nPropina;tTarjeta;tReferencia;tBanco;tNumero;tFechaVencimiento;tObservacion;tUsuario;fRegistro;fDiaContable;tCodigoPedido
2500050262;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1607179989;;NULL;WSInforest;28/06/2025 14:37;28/06/2025 14:37;2500050262
2500050261;1;;2;NULL;1;4;34,9;NULL;0;7;WS;NULL;2216740408;;NULL;WSInforest;28/06/2025 14:36;28/06/2025 14:36;2500050261
2500050260;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216738941;;NULL;WSInforest;28/06/2025 14:31;28/06/2025 14:31;2500050260
2500050257;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;2752;;NULL;WSInforest;28/06/2025 14:15;28/06/2025 14:15;2500050257
2500050256;1;;2;NULL;1;4;48,6;NULL;0;7;WS;NULL;2216737214;;NULL;WSInforest;28/06/2025 14:14;28/06/2025 14:14;2500050256
2500050255;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216736705;;NULL;WSInforest;28/06/2025 14:11;28/06/2025 14:11;2500050255
2500050254;1;;2;NULL;1;4;38;NULL;0;7;WS;NULL;2216735436;;NULL;WSInforest;28/06/2025 14:08;28/06/2025 14:08;2500050254
2500050252;1;;2;NULL;1;4;109;NULL;0;17;WS;NULL;9537;;NULL;WSInforest;28/06/2025 14:05;28/06/2025 14:05;2500050252
2500050251;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2216735391;;NULL;WSInforest;28/06/2025 14:02;28/06/2025 14:02;2500050251
2500050248;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216731138;;NULL;WSInforest;28/06/2025 13:55;28/06/2025 13:55;2500050248
2500050245;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2216732812;;NULL;WSInforest;28/06/2025 13:51;28/06/2025 13:51;2500050245
2500050242;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216732124;;NULL;WSInforest;28/06/2025 13:41;28/06/2025 13:41;2500050242
2500050241;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2216730892;;NULL;WSInforest;28/06/2025 13:40;28/06/2025 13:40;2500050241
2500050231;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216727242;;NULL;WSInforest;28/06/2025 13:09;28/06/2025 13:09;2500050231
2500050229;1;;2;NULL;1;4;69,6;NULL;0;7;WS;NULL;2216726061;;NULL;WSInforest;28/06/2025 13:02;28/06/2025 13:02;2500050229
2500050225;1;;2;NULL;1;4;52,7;NULL;0;7;WS;NULL;2216723575;;NULL;WSInforest;28/06/2025 12:45;28/06/2025 12:45;2500050225
2500050223;1;;2;NULL;1;4;59,8;NULL;0;7;WS;NULL;2216723149;;NULL;WSInforest;28/06/2025 12:43;28/06/2025 12:43;2500050223
2500050222;1;;2;NULL;1;4;25;NULL;0;7;WS;NULL;2216722017;;NULL;WSInforest;28/06/2025 12:40;28/06/2025 12:40;2500050222
2500050218;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216721332;;NULL;WSInforest;28/06/2025 12:28;28/06/2025 12:28;2500050218
2500050205;1;;2;NULL;1;4;62,7;NULL;0;9;WS;NULL;1606895285;;NULL;WSInforest;28/06/2025 11:38;28/06/2025 11:38;2500050205
2500050204;1;;2;NULL;1;4;109;NULL;0;17;WS;NULL;4792;;NULL;WSInforest;28/06/2025 11:38;28/06/2025 11:38;2500050204
2500050202;1;;2;NULL;1;4;60;NULL;0;9;WS;NULL;1606856509;;NULL;WSInforest;28/06/2025 11:27;28/06/2025 11:27;2500050202
2500050193;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216714077;;NULL;WSInforest;28/06/2025 11:00;28/06/2025 11:00;2500050193
2500050192;1;;2;NULL;1;4;58;NULL;0;17;WS;NULL;223;;NULL;WSInforest;28/06/2025 10:58;28/06/2025 10:58;2500050192
2500050190;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;6785;;NULL;WSInforest;28/06/2025 10:50;28/06/2025 10:50;2500050190
2500050188;1;;2;NULL;1;4;144;NULL;0;7;WS;NULL;2216713623;;NULL;WSInforest;28/06/2025 10:47;28/06/2025 10:47;2500050188
2500050181;1;;2;NULL;1;4;58;NULL;0;17;WS;NULL;5436;;NULL;WSInforest;28/06/2025 10:23;28/06/2025 10:23;2500050181
2500050175;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216711013;;NULL;WSInforest;28/06/2025 9:56;28/06/2025 9:56;2500050175
2500050173;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216710614;;NULL;WSInforest;28/06/2025 9:43;28/06/2025 9:43;2500050173
2500050167;1;;2;NULL;1;4;14,9;NULL;0;7;WS;NULL;2216708592;;NULL;WSInforest;28/06/2025 8:55;28/06/2025 8:55;2500050167
2500050165;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;3009;;NULL;WSInforest;28/06/2025 8:43;28/06/2025 8:43;2500050165
2500050162;1;;2;NULL;1;4;275;NULL;0;7;WS;NULL;2216707832;;NULL;WSInforest;28/06/2025 8:34;28/06/2025 8:34;2500050162
2500050161;1;;2;NULL;1;4;10;NULL;0;7;WS;NULL;2216706465;;NULL;WSInforest;28/06/2025 7:42;28/06/2025 7:42;2500050161
2500050160;1;;2;NULL;1;4;64,9;NULL;0;7;WS;NULL;2216706335;;NULL;WSInforest;28/06/2025 7:40;28/06/2025 7:40;2500050160
2500050159;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2216706383;;NULL;WSInforest;28/06/2025 7:32;28/06/2025 7:32;2500050159
2500050158;1;;2;NULL;1;4;48,8;NULL;0;7;WS;NULL;2216706163;;NULL;WSInforest;28/06/2025 7:13;28/06/2025 7:13;2500050158
2500050156;1;;2;NULL;1;4;21,9;NULL;0;7;WS;NULL;2216706087;;NULL;WSInforest;28/06/2025 7:06;28/06/2025 7:06;2500050156
2500050143;1;;2;NULL;1;4;24,9;NULL;0;7;WS;NULL;2216688929;;NULL;WSInforest;27/06/2025 21:28;27/06/2025 21:28;2500050143
2500050139;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216686614;;NULL;WSInforest;27/06/2025 21:12;27/06/2025 21:12;2500050139
2500050135;1;;2;NULL;1;4;19,8;NULL;0;7;WS;NULL;2216684441;;NULL;WSInforest;27/06/2025 20:59;27/06/2025 20:59;2500050135
2500050130;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1606433583;;NULL;WSInforest;27/06/2025 20:43;27/06/2025 20:43;2500050130
2500050128;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216678791;;NULL;WSInforest;27/06/2025 20:27;27/06/2025 20:27;2500050128
2500050126;1;;2;NULL;1;4;37,8;NULL;0;9;WS;NULL;1606282165;;NULL;WSInforest;27/06/2025 20:07;27/06/2025 20:07;2500050126
2500050124;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2216674162;;NULL;WSInforest;27/06/2025 20:00;27/06/2025 20:00;2500050124
2500050120;1;;2;NULL;1;4;218;NULL;0;7;WS;NULL;2216670607;;NULL;WSInforest;27/06/2025 19:40;27/06/2025 19:40;2500050120
2500050116;1;;2;NULL;1;4;55;NULL;0;7;WS;NULL;2216668785;;NULL;WSInforest;27/06/2025 19:29;27/06/2025 19:29;2500050116
2500050115;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2216668796;;NULL;WSInforest;27/06/2025 19:29;27/06/2025 19:29;2500050115
2500050112;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216667885;;NULL;WSInforest;27/06/2025 19:24;27/06/2025 19:24;2500050112
2500050110;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2216667206;;NULL;WSInforest;27/06/2025 19:19;27/06/2025 19:19;2500050110
2500050106;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2216665270;;NULL;WSInforest;27/06/2025 19:08;27/06/2025 19:08;2500050106
2500050100;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216663408;;NULL;WSInforest;27/06/2025 18:56;27/06/2025 18:56;2500050100
2500050097;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216662818;;NULL;WSInforest;27/06/2025 18:52;27/06/2025 18:52;2500050097
2500050094;1;;2;NULL;1;4;77,6;NULL;0;7;WS;NULL;2216662658;;NULL;WSInforest;27/06/2025 18:51;27/06/2025 18:51;2500050094
2500050088;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216660781;;NULL;WSInforest;27/06/2025 18:39;27/06/2025 18:39;2500050088
2500050086;1;;2;NULL;1;4;24,9;NULL;0;7;WS;NULL;2216660648;;NULL;WSInforest;27/06/2025 18:38;27/06/2025 18:38;2500050086
2500050084;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216660306;;NULL;WSInforest;27/06/2025 18:36;27/06/2025 18:36;2500050084
2500050083;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216660119;;NULL;WSInforest;27/06/2025 18:34;27/06/2025 18:34;2500050083
2500050079;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216658494;;NULL;WSInforest;27/06/2025 18:23;27/06/2025 18:23;2500050079
2500050071;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2216657389;;NULL;WSInforest;27/06/2025 18:15;27/06/2025 18:15;2500050071
2500050068;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216656154;;NULL;WSInforest;27/06/2025 18:05;27/06/2025 18:05;2500050068
2500050067;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1606102513;;NULL;WSInforest;27/06/2025 18:05;27/06/2025 18:05;2500050067
2500050066;1;;2;NULL;1;4;60;NULL;0;7;WS;NULL;2216655898;;NULL;WSInforest;27/06/2025 18:03;27/06/2025 18:03;2500050066
2500050060;1;;2;NULL;1;4;42,9;NULL;0;7;WS;NULL;2216654563;;NULL;WSInforest;27/06/2025 17:50;27/06/2025 17:50;2500050060
2500050055;1;;2;NULL;1;4;25,9;NULL;0;7;WS;NULL;2216652986;;NULL;WSInforest;27/06/2025 17:33;27/06/2025 17:33;2500050055
2500050054;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2216652770;;NULL;WSInforest;27/06/2025 17:31;27/06/2025 17:31;2500050054
2500050052;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216652470;;NULL;WSInforest;27/06/2025 17:28;27/06/2025 17:28;2500050052
2500050051;1;;2;NULL;1;4;32,8;NULL;0;7;WS;NULL;2216652263;;NULL;WSInforest;27/06/2025 17:25;27/06/2025 17:25;2500050051
2500050042;1;;2;NULL;1;4;25,9;NULL;0;9;WS;NULL;1605993264;;NULL;WSInforest;27/06/2025 17:12;27/06/2025 17:12;2500050042
2500050039;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;5211;;NULL;WSInforest;27/06/2025 17:01;27/06/2025 17:01;2500050039
2500050038;1;;2;NULL;1;4;50,8;NULL;0;7;WS;NULL;2216649770;;NULL;WSInforest;27/06/2025 16:58;27/06/2025 16:58;2500050038
2500050036;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216649231;;NULL;WSInforest;27/06/2025 16:52;27/06/2025 16:52;2500050036
2500050035;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1606026907;;NULL;WSInforest;27/06/2025 16:51;27/06/2025 16:51;2500050035
2500050033;1;;2;NULL;1;4;49,9;NULL;0;17;WS;NULL;3620;;NULL;WSInforest;27/06/2025 16:46;27/06/2025 16:46;2500050033
2500050028;1;;2;NULL;1;4;31,8;NULL;0;7;WS;NULL;2216647200;;NULL;WSInforest;27/06/2025 16:28;27/06/2025 16:28;2500050028
2500050027;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216647085;;NULL;WSInforest;27/06/2025 16:27;27/06/2025 16:27;2500050027
2500050024;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2216646936;;NULL;WSInforest;27/06/2025 16:26;27/06/2025 16:26;2500050024
2500050020;1;;2;NULL;1;4;109;NULL;0;9;WS;NULL;1605987760;;NULL;WSInforest;27/06/2025 16:20;27/06/2025 16:20;2500050020
2500050019;1;;2;NULL;1;4;9;NULL;0;7;WS;NULL;2216646355;;NULL;WSInforest;27/06/2025 16:19;27/06/2025 16:19;2500050019
2500050016;1;;2;NULL;1;4;59,7;NULL;0;9;WS;NULL;1605934693;;NULL;WSInforest;27/06/2025 16:11;27/06/2025 16:11;2500050016
2500050015;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216645713;;NULL;WSInforest;27/06/2025 16:11;27/06/2025 16:11;2500050015
2500050013;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2216645587;;NULL;WSInforest;27/06/2025 16:09;27/06/2025 16:09;2500050013
2500050011;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216645146;;NULL;WSInforest;27/06/2025 16:04;27/06/2025 16:04;2500050011
2500050010;1;;2;NULL;1;4;55;NULL;0;7;WS;NULL;2216644896;;NULL;WSInforest;27/06/2025 16:01;27/06/2025 16:01;2500050010
2500050009;1;;2;NULL;1;4;32,8;NULL;0;7;WS;NULL;2216644853;;NULL;WSInforest;27/06/2025 16:01;27/06/2025 16:01;2500050009
2500050004;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8103;;NULL;WSInforest;27/06/2025 15:56;27/06/2025 15:56;2500050004
2500050002;1;;2;NULL;1;4;99,8;NULL;0;7;WS;NULL;2216644237;;NULL;WSInforest;27/06/2025 15:54;27/06/2025 15:54;2500050002
2500050001;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2216644223;;NULL;WSInforest;27/06/2025 15:54;27/06/2025 15:54;2500050001
2500049981;1;;2;NULL;1;4;42;NULL;0;7;WS;NULL;2216640280;;NULL;WSInforest;27/06/2025 15:09;27/06/2025 15:09;2500049981
2500049980;1;;2;NULL;1;4;84,9;NULL;0;7;WS;NULL;2216639829;;NULL;WSInforest;27/06/2025 15:04;27/06/2025 15:04;2500049980
2500049978;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1605846757;;NULL;WSInforest;27/06/2025 14:56;27/06/2025 14:56;2500049978
2500049977;1;;2;NULL;1;4;83,7;NULL;0;7;WS;NULL;2216638865;;NULL;WSInforest;27/06/2025 14:54;27/06/2025 14:54;2500049977
2500049976;1;;2;NULL;1;4;51,8;NULL;0;7;WS;NULL;2216638815;;NULL;WSInforest;27/06/2025 14:53;27/06/2025 14:53;2500049976
2500049974;1;;2;NULL;1;4;18;NULL;0;9;WS;NULL;1605906458;;NULL;WSInforest;27/06/2025 14:53;27/06/2025 14:53;2500049974
2500049967;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8636;;NULL;WSInforest;27/06/2025 14:40;27/06/2025 14:40;2500049967
2500049965;1;;2;NULL;1;4;96;NULL;0;17;WS;NULL;3200;;NULL;WSInforest;27/06/2025 14:37;27/06/2025 14:37;2500049965
2500049964;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1605844725;;NULL;WSInforest;27/06/2025 14:37;27/06/2025 14:37;2500049964
2500049958;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216635770;;NULL;WSInforest;27/06/2025 14:24;27/06/2025 14:24;2500049958
2500049954;1;;2;NULL;1;4;37,8;NULL;0;7;WS;NULL;2216635003;;NULL;WSInforest;27/06/2025 14:16;27/06/2025 14:16;2500049954
2500049952;1;;2;NULL;1;4;16,9;NULL;0;17;WS;NULL;8188;;NULL;WSInforest;27/06/2025 14:13;27/06/2025 14:13;2500049952
2500049939;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8762;;NULL;WSInforest;27/06/2025 13:41;27/06/2025 13:41;2500049939
2500049938;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;2019;;NULL;WSInforest;27/06/2025 13:38;27/06/2025 13:38;2500049938
2500049934;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216629648;;NULL;WSInforest;27/06/2025 13:29;27/06/2025 13:29;2500049934
2500049929;1;;2;NULL;1;4;41,8;NULL;0;9;WS;NULL;1605778597;;NULL;WSInforest;27/06/2025 13:24;27/06/2025 13:24;2500049929
2500049927;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216627931;;NULL;WSInforest;27/06/2025 13:16;27/06/2025 13:16;2500049927
2500049923;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216625097;;NULL;WSInforest;27/06/2025 12:54;27/06/2025 12:54;2500049923
2500049916;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1605665542;;NULL;WSInforest;27/06/2025 12:33;27/06/2025 12:33;2500049916
2500049915;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216622386;;NULL;WSInforest;27/06/2025 12:32;27/06/2025 12:32;2500049915
2500049914;1;;2;NULL;1;4;50,7;NULL;0;7;WS;NULL;2216621649;;NULL;WSInforest;27/06/2025 12:27;27/06/2025 12:27;2500049914
2500049912;1;;2;NULL;1;4;59,8;NULL;0;9;WS;NULL;1605663451;;NULL;WSInforest;27/06/2025 12:22;27/06/2025 12:22;2500049912
2500049911;1;;2;NULL;1;4;88,5;NULL;0;7;WS;NULL;2216620993;;NULL;WSInforest;27/06/2025 12:21;27/06/2025 12:21;2500049911
2500049908;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216620162;;NULL;WSInforest;27/06/2025 12:13;27/06/2025 12:13;2500049908
2500049907;1;;2;NULL;1;4;34,9;NULL;0;7;WS;NULL;2216619900;;NULL;WSInforest;27/06/2025 12:11;27/06/2025 12:11;2500049907
2500049905;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216618939;;NULL;WSInforest;27/06/2025 12:00;27/06/2025 12:00;2500049905
2500049904;1;;2;NULL;1;4;294;NULL;0;17;WS;NULL;7045;;NULL;WSInforest;27/06/2025 12:00;27/06/2025 12:00;2500049904
2500049902;1;;2;NULL;1;4;49,8;NULL;0;9;WS;NULL;1605642957;;NULL;WSInforest;27/06/2025 11:55;27/06/2025 11:55;2500049902
2500049901;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216618292;;NULL;WSInforest;27/06/2025 11:52;27/06/2025 11:52;2500049901
2500049899;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216617780;;NULL;WSInforest;27/06/2025 11:44;27/06/2025 11:44;2500049899
2500049898;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216617743;;NULL;WSInforest;27/06/2025 11:44;27/06/2025 11:44;2500049898
2500049897;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;547;;NULL;WSInforest;27/06/2025 11:38;27/06/2025 11:38;2500049897
2500049896;1;;2;NULL;1;4;58;NULL;0;17;WS;NULL;3460;;NULL;WSInforest;27/06/2025 11:37;27/06/2025 11:37;2500049896
2500049887;1;;2;NULL;1;4;20;NULL;0;9;WS;NULL;1605571591;;NULL;WSInforest;27/06/2025 11:11;27/06/2025 11:11;2500049887
2500049886;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216615591;;NULL;WSInforest;27/06/2025 11:07;27/06/2025 11:07;2500049886
2500049885;1;;2;NULL;1;4;131;NULL;0;17;WS;NULL;2186;;NULL;WSInforest;27/06/2025 11:06;27/06/2025 11:06;2500049885
2500049883;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;9444;;NULL;WSInforest;27/06/2025 10:57;27/06/2025 10:57;2500049883
2500049880;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216614712;;NULL;WSInforest;27/06/2025 10:48;27/06/2025 10:48;2500049880
2500049879;1;;2;NULL;1;4;37,8;NULL;0;7;WS;NULL;2216614706;;NULL;WSInforest;27/06/2025 10:48;27/06/2025 10:48;2500049879
2500049878;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;4873;;NULL;WSInforest;27/06/2025 10:46;27/06/2025 10:46;2500049878
2500049876;1;;2;NULL;1;4;59,8;NULL;0;7;WS;NULL;2216614553;;NULL;WSInforest;27/06/2025 10:45;27/06/2025 10:45;2500049876
2500049875;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216614196;;NULL;WSInforest;27/06/2025 10:37;27/06/2025 10:37;2500049875
2500049873;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;4508;;NULL;WSInforest;27/06/2025 10:20;27/06/2025 10:20;2500049873
2500049871;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216613350;;NULL;WSInforest;27/06/2025 10:18;27/06/2025 10:18;2500049871
2500049870;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;6781;;NULL;WSInforest;27/06/2025 10:17;27/06/2025 10:17;2500049870
2500049868;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216613072;;NULL;WSInforest;27/06/2025 10:12;27/06/2025 10:12;2500049868
2500049866;1;;2;NULL;1;4;49,9;NULL;0;9;WS;NULL;1605454770;;NULL;WSInforest;27/06/2025 10:09;27/06/2025 10:09;2500049866
2500049863;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8934;;NULL;WSInforest;27/06/2025 10:01;27/06/2025 10:01;2500049863
2500049862;1;;2;NULL;1;4;44;NULL;0;17;WS;NULL;8746;;NULL;WSInforest;27/06/2025 9:59;27/06/2025 9:59;2500049862
2500049861;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216612425;;NULL;WSInforest;27/06/2025 9:58;27/06/2025 9:58;2500049861
2500049860;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;1348;;NULL;WSInforest;27/06/2025 9:58;27/06/2025 9:58;2500049860
2500049848;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2216610942;;NULL;WSInforest;27/06/2025 9:20;27/06/2025 9:20;2500049848
2500049847;1;;2;NULL;1;4;99,8;NULL;0;7;WS;NULL;2216610736;;NULL;WSInforest;27/06/2025 9:16;27/06/2025 9:16;2500049847
2500049843;1;;2;NULL;1;4;101;NULL;0;17;WS;NULL;1973;;NULL;WSInforest;27/06/2025 9:09;27/06/2025 9:09;2500049843
2500049841;1;;2;NULL;1;4;70;NULL;0;17;WS;NULL;1872;;NULL;WSInforest;27/06/2025 9:06;27/06/2025 9:06;2500049841
2500049839;1;;2;NULL;1;4;49,9;NULL;0;9;WS;NULL;1605451497;;NULL;WSInforest;27/06/2025 9:02;27/06/2025 9:02;2500049839
2500049838;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2216610242;;NULL;WSInforest;27/06/2025 9:02;27/06/2025 9:02;2500049838
2500049835;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2216609633;;NULL;WSInforest;27/06/2025 8:44;27/06/2025 8:44;2500049835
2500049832;1;;2;NULL;1;4;77,7;NULL;0;7;WS;NULL;2216609159;;NULL;WSInforest;27/06/2025 8:28;27/06/2025 8:28;2500049832
2500049827;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2216608471;;NULL;WSInforest;27/06/2025 7:56;27/06/2025 7:56;2500049827
2500049826;1;;2;NULL;1;4;59,9;NULL;0;9;WS;NULL;1605410698;;NULL;WSInforest;27/06/2025 7:56;27/06/2025 7:56;2500049826
2500049825;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2216608326;;NULL;WSInforest;27/06/2025 7:47;27/06/2025 7:47;2500049825
2500049822;1;;2;NULL;1;4;35,8;NULL;0;7;WS;NULL;2216608147;;NULL;WSInforest;27/06/2025 7:36;27/06/2025 7:36;2500049822
2500049821;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2216608017;;NULL;WSInforest;27/06/2025 7:32;27/06/2025 7:32;2500049821
2500049820;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2216608078;;NULL;WSInforest;27/06/2025 7:32;27/06/2025 7:32;2500049820
2500049819;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2216608086;;NULL;WSInforest;27/06/2025 7:31;27/06/2025 7:31;2500049819
2500049818;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2216608028;;NULL;WSInforest;27/06/2025 7:26;27/06/2025 7:26;2500049818
2500049817;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216607972;;NULL;WSInforest;27/06/2025 7:25;27/06/2025 7:25;2500049817
2500049814;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2216599085;;NULL;WSInforest;26/06/2025 21:57;26/06/2025 21:57;2500049814
2500049813;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2216599282;;NULL;WSInforest;26/06/2025 21:57;26/06/2025 21:57;2500049813
2500049811;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2216598251;;NULL;WSInforest;26/06/2025 21:48;26/06/2025 21:48;2500049811
2500049810;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2216597940;;NULL;WSInforest;26/06/2025 21:45;26/06/2025 21:45;2500049810
2500049806;1;;2;NULL;1;4;15,9;NULL;0;7;WS;NULL;2216594932;;NULL;WSInforest;26/06/2025 21:24;26/06/2025 21:24;2500049806
2500049805;1;;2;NULL;1;4;24,9;NULL;0;7;WS;NULL;2216595392;;NULL;WSInforest;26/06/2025 21:24;26/06/2025 21:24;2500049805
2500049804;1;;2;NULL;1;4;51,8;NULL;0;7;WS;NULL;2216595046;;NULL;WSInforest;26/06/2025 21:22;26/06/2025 21:22;2500049804
2500049801;1;;2;NULL;1;4;9;NULL;0;7;WS;NULL;2216594197;;NULL;WSInforest;26/06/2025 21:15;26/06/2025 21:15;2500049801
2500049794;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2216589491;;NULL;WSInforest;26/06/2025 20:43;26/06/2025 20:43;2500049794
2500049792;1;;2;NULL;1;4;190,7;NULL;0;7;WS;NULL;2216588828;;NULL;WSInforest;26/06/2025 20:38;26/06/2025 20:38;2500049792
2500049788;1;;2;NULL;1;4;75,7;NULL;0;7;WS;NULL;2216587367;;NULL;WSInforest;26/06/2025 20:28;26/06/2025 20:28;2500049788
2500049785;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2216585734;;NULL;WSInforest;26/06/2025 20:19;26/06/2025 20:19;2500049785
2500049783;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8292;;NULL;WSInforest;26/06/2025 20:18;26/06/2025 20:18;2500049783
2500049780;1;;2;NULL;1;4;32,8;NULL;0;7;WS;NULL;2216582536;;NULL;WSInforest;26/06/2025 19:57;26/06/2025 19:57;2500049780
2500049778;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2216581750;;NULL;WSInforest;26/06/2025 19:52;26/06/2025 19:52;2500049778
2500049777;1;;2;NULL;1;4;25,9;NULL;0;7;WS;NULL;2216581578;;NULL;WSInforest;26/06/2025 19:51;26/06/2025 19:51;2500049777
2500049775;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1605039004;;NULL;WSInforest;26/06/2025 19:47;26/06/2025 19:47;2500049775
2500049773;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2216579056;;NULL;WSInforest;26/06/2025 19:44;26/06/2025 19:44;2500049773
2500049771;1;;2;NULL;1;4;66;NULL;0;17;WS;NULL;7900;;NULL;WSInforest;26/06/2025 19:40;26/06/2025 19:40;2500049771
2500049765;1;;2;NULL;1;4;59,8;NULL;0;7;WS;NULL;2216577209;;NULL;WSInforest;26/06/2025 19:23;26/06/2025 19:23;2500049765
