tDocumento;tTipoDocumento;tCodigoCliente;tCortesia;nNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nVenta;nRecargo;nDescuento;nPrecioOficial;nPropina;ntotal;nAbono;nVuelto;tCortesiaPago;tEstadoDocumento;tClientePago;tTurno;fPago;tCaja;tUsuario;tUsuarioAutoriza;fRegistro;tUsuarioAnulado;fRegistroAnulado;tObservacion;tSalon;tEmision;tConsumo;lReplica;tAutorizacion;tCodigoControl;tImpresora;tSerieImpresora;fDiaContable;tDescuento;fInicio;fCaducidad;tContribuyenteEspecial;tNumeroAutorizacion;nDescuentoNeto;lEnvioOfisis;lEstadoFacturacion;tRespFacturacion;lImpresionMonedaExtranjera;lImpresionAut;tImprTermica;tReserva;lAnticipo;femision;nLey1;UsuarioReimpresion;nReimpresion;CodigoVisaNet;CodigoMercadoPago;CodigoMercadoPagoEstatico;tordenCompra;tMotivoAnulacion
T00013000079249;2;;;14,84375;2,671875;1,484375;0;19;0;0;0;NULL;NULL;19;0;NULL;2;NULL;1800000339;10/07/2018 16:54;1;RCASTILLO;RCASTILLO;10/07/2018 16:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079248;2;;;25;4,5;2,5;0;32;0;0;0;NULL;NULL;50;18;NULL;2;NULL;1800000339;10/07/2018 16:47;1;RCASTILLO;RCASTILLO;10/07/2018 16:46;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079247;2;;;18,75;3,375;1,875;0;24;0;0;0;NULL;NULL;24;0;NULL;2;NULL;1800000339;10/07/2018 16:46;1;RCASTILLO;RCASTILLO;10/07/2018 16:46;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079246;2;;;19,53125;3,515625;1,953125;0;25;0;0;0;NULL;NULL;25;0;NULL;2;NULL;1800000339;10/07/2018 16:46;1;RCASTILLO;RCASTILLO;10/07/2018 16:45;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079245;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000339;10/07/2018 16:43;1;RCASTILLO;RCASTILLO;10/07/2018 16:42;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079244;2;;;12,5;2,25;1,25;0;16;0;0;0;NULL;NULL;16;0;NULL;2;NULL;1800000339;10/07/2018 16:42;1;RCASTILLO;RCASTILLO;10/07/2018 16:41;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079243;2;;;20,3125;3,65625;2,03125;0;26;0;0;0;NULL;NULL;26;0;NULL;2;NULL;1800000339;10/07/2018 16:39;1;RCASTILLO;RCASTILLO;10/07/2018 16:39;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079242;2;;;54,6875;9,84375;5,46875;0;70;0;0;0;NULL;NULL;70;0;NULL;2;NULL;1800000339;10/07/2018 16:35;1;RCASTILLO;RCASTILLO;10/07/2018 16:35;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079241;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000339;10/07/2018 16:35;1;RCASTILLO;RCASTILLO;10/07/2018 16:35;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079240;2;;;28,90625;5,203125;2,890625;0;37;0;0;0;NULL;NULL;50;13;NULL;2;NULL;1800000339;10/07/2018 16:32;1;RCASTILLO;RCASTILLO;10/07/2018 16:32;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079239;2;;;17,1875;3,09375;1,71875;0;22;0;0;0;NULL;NULL;22;0;NULL;2;NULL;1800000339;10/07/2018 16:31;1;RCASTILLO;RCASTILLO;10/07/2018 16:30;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079238;2;;;24,21875;4,359375;2,421875;0;31;0;0;0;NULL;NULL;31;0;NULL;2;NULL;1800000339;10/07/2018 16:28;1;RCASTILLO;RCASTILLO;10/07/2018 16:28;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079237;2;;;54,6875;9,84375;5,46875;0;70;0;0;0;NULL;NULL;70;0;NULL;2;NULL;1800000339;10/07/2018 16:29;1;RCASTILLO;RCASTILLO;10/07/2018 16:25;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079236;2;;;6,25;1,125;0,625;0;8;0;0;0;NULL;NULL;20;12;NULL;2;NULL;1800000339;10/07/2018 16:24;1;RCASTILLO;RCASTILLO;10/07/2018 16:24;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079235;2;;;18,75;3,375;1,875;0;24;0;0;0;NULL;NULL;24;0;NULL;2;NULL;1800000339;10/07/2018 16:23;1;RCASTILLO;RCASTILLO;10/07/2018 16:22;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079234;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000339;10/07/2018 16:22;1;RCASTILLO;RCASTILLO;10/07/2018 16:21;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079233;2;;;5,46875;0,984375;0,546875;0;7;0;0;0;NULL;NULL;7;0;NULL;2;NULL;1800000339;10/07/2018 16:18;1;RCASTILLO;RCASTILLO;10/07/2018 16:18;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079232;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000339;10/07/2018 16:17;1;RCASTILLO;RCASTILLO;10/07/2018 16:17;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079231;2;;;25;4,5;2,5;0;32;0;0;0;NULL;NULL;32;0;NULL;2;NULL;1800000339;10/07/2018 16:16;1;RCASTILLO;RCASTILLO;10/07/2018 16:15;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079230;2;;;19,53125;3,515625;1,953125;0;25;0;0;0;NULL;NULL;105;80;NULL;2;NULL;1800000339;10/07/2018 16:14;1;RCASTILLO;RCASTILLO;10/07/2018 16:14;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079229;2;;;164,0625;29,53125;16,40625;0;210;0;0;0;NULL;NULL;210;0;NULL;2;NULL;1800000339;10/07/2018 16:10;1;RCASTILLO;RCASTILLO;10/07/2018 16:10;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079228;2;;;6,25;1,125;0,625;0;8;0;0;0;NULL;NULL;10;2;NULL;2;NULL;1800000339;10/07/2018 16:09;1;RCASTILLO;RCASTILLO;10/07/2018 16:09;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079227;2;;;42,96875;7,734375;4,296875;0;55;0;0;0;NULL;NULL;55;0;NULL;2;NULL;1800000339;10/07/2018 16:08;1;RCASTILLO;RCASTILLO;10/07/2018 16:07;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079226;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;55;43;NULL;2;NULL;1800000339;10/07/2018 16:06;1;RCASTILLO;RCASTILLO;10/07/2018 16:06;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079225;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000339;10/07/2018 16:02;1;RCASTILLO;RCASTILLO;10/07/2018 16:02;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079224;2;;;35,15625;6,328125;3,515625;0;45;0;0;0;NULL;NULL;50;5;NULL;2;NULL;1800000339;10/07/2018 16:00;1;RCASTILLO;RCASTILLO;10/07/2018 16:00;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079223;2;;;6,25;1,125;0,625;0;8;0;0;0;NULL;NULL;8;0;NULL;2;NULL;1800000339;10/07/2018 15:59;1;RCASTILLO;RCASTILLO;10/07/2018 15:59;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079222;2;;;15,625;2,8125;1,5625;0;20;0;0;0;NULL;NULL;20;0;NULL;2;NULL;1800000339;10/07/2018 15:57;1;RCASTILLO;RCASTILLO;10/07/2018 15:56;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079221;2;;;19,53125;3,515625;1,953125;0;25;0;0;0;NULL;NULL;50;25;NULL;2;NULL;1800000339;10/07/2018 15:53;1;RCASTILLO;RCASTILLO;10/07/2018 15:52;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079220;2;;;31,25;5,625;3,125;0;40;0;0;0;NULL;NULL;40;0;NULL;2;NULL;1800000339;10/07/2018 15:51;1;RCASTILLO;RCASTILLO;10/07/2018 15:51;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079219;2;;;17,1875;3,09375;1,71875;0;22;0;0;0;NULL;NULL;22;0;NULL;2;NULL;1800000339;10/07/2018 15:50;1;RCASTILLO;RCASTILLO;10/07/2018 15:50;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079218;2;;;46,875;8,4375;4,6875;0;60;0;0;0;NULL;NULL;60;0;NULL;2;NULL;1800000339;10/07/2018 15:49;1;RCASTILLO;RCASTILLO;10/07/2018 15:49;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079217;2;;;4,6875;0,84375;0,46875;0;6;0;0;0;NULL;NULL;6;0;NULL;2;NULL;1800000339;10/07/2018 15:48;1;RCASTILLO;RCASTILLO;10/07/2018 15:48;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079216;2;;;5,46875;0,984375;0,546875;0;7;0;0;0;NULL;NULL;7;0;NULL;2;NULL;1800000339;10/07/2018 15:47;1;RCASTILLO;RCASTILLO;10/07/2018 15:47;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079215;2;;;3,90625;0,703125;0,390625;0;5;0;0;0;NULL;NULL;5;0;NULL;2;NULL;1800000339;10/07/2018 15:46;1;RCASTILLO;RCASTILLO;10/07/2018 15:46;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079214;2;;;28,90625;5,203125;2,890625;0;37;0;0;0;NULL;NULL;100;63;NULL;2;NULL;1800000339;10/07/2018 15:43;1;RCASTILLO;RCASTILLO;10/07/2018 15:43;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079213;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;50;38;NULL;2;NULL;1800000339;10/07/2018 15:42;1;RCASTILLO;RCASTILLO;10/07/2018 15:42;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079212;2;;;14,0625;2,53125;1,40625;0;18;0;0;0;NULL;NULL;18;0;NULL;2;NULL;1800000339;10/07/2018 15:37;1;RCASTILLO;RCASTILLO;10/07/2018 15:37;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079211;2;;;11,71875;2,109375;1,171875;0;15;0;0;0;NULL;NULL;15;0;NULL;2;NULL;1800000339;10/07/2018 15:32;1;RCASTILLO;RCASTILLO;10/07/2018 15:31;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079210;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000339;10/07/2018 15:31;1;RCASTILLO;RCASTILLO;10/07/2018 15:30;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079209;2;;;58,59375;10,546875;5,859375;0;75;0;0;0;NULL;NULL;90;15;NULL;2;NULL;1800000339;10/07/2018 15:30;1;RCASTILLO;RCASTILLO;10/07/2018 15:29;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079208;2;;;32,8125;5,90625;3,28125;0;42;0;0;0;NULL;NULL;42;0;NULL;2;NULL;1800000339;10/07/2018 15:27;1;RCASTILLO;RCASTILLO;10/07/2018 15:26;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079207;2;;;4,6875;0,84375;0,46875;0;6;0;0;0;NULL;NULL;10;4;NULL;2;NULL;1800000339;10/07/2018 15:25;1;RCASTILLO;RCASTILLO;10/07/2018 15:25;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079206;2;;;28,90625;5,203125;2,890625;0;37;0;0;0;NULL;NULL;37;0;NULL;2;NULL;1800000339;10/07/2018 15:24;1;RCASTILLO;RCASTILLO;10/07/2018 15:23;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079205;2;;;20,3125;3,65625;2,03125;0;26;0;0;0;NULL;NULL;30;4;NULL;2;NULL;1800000338;10/07/2018 15:19;1;RCASTILLO;RCASTILLO;10/07/2018 15:18;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079204;2;;;26,5625;4,78125;2,65625;0;34;0;0;0;NULL;NULL;34;0;NULL;2;NULL;1800000338;10/07/2018 15:18;1;RCASTILLO;RCASTILLO;10/07/2018 15:18;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079203;2;;;63,8671875;11,49609375;6,38671875;0;81,75;0;22,25;0;NULL;NULL;81,75;0;NULL;2;NULL;1800000338;10/07/2018 15:16;1;RCASTILLO;RCASTILLO;10/07/2018 15:16;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;1;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079202;2;;;40,625;7,3125;4,0625;0;52;0;0;0;NULL;NULL;52;0;NULL;2;NULL;1800000338;10/07/2018 15:12;1;RCASTILLO;RCASTILLO;10/07/2018 15:12;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079201;2;;;31,25;5,625;3,125;0;40;0;0;0;NULL;NULL;40;0;NULL;2;NULL;1800000338;10/07/2018 15:11;1;RCASTILLO;RCASTILLO;10/07/2018 15:11;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079200;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000338;10/07/2018 15:07;1;RCASTILLO;RCASTILLO;10/07/2018 15:06;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079199;2;;;7,8125;1,40625;0,78125;0;10;0;0;0;NULL;NULL;10;0;NULL;2;NULL;1800000338;10/07/2018 15:03;1;RCASTILLO;RCASTILLO;10/07/2018 15:03;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079198;2;;;145,3125;26,15625;14,53125;0;186;0;0;0;NULL;NULL;193;7;NULL;2;NULL;1800000338;10/07/2018 15:01;1;RCASTILLO;RCASTILLO;10/07/2018 15:00;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079197;2;;;39,0625;7,03125;3,90625;0;50;0;0;0;NULL;NULL;100;50;NULL;2;NULL;1800000338;10/07/2018 14:57;1;RCASTILLO;RCASTILLO;10/07/2018 14:57;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079196;2;;;15,625;2,8125;1,5625;0;20;0;0;0;NULL;NULL;20;0;NULL;2;NULL;1800000338;10/07/2018 14:57;1;RCASTILLO;RCASTILLO;10/07/2018 14:56;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079195;2;;;61,71875;11,109375;6,171875;0;79;0;0;0;NULL;NULL;79;0;NULL;2;NULL;1800000338;10/07/2018 14:56;1;RCASTILLO;RCASTILLO;10/07/2018 14:56;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000079194;2;;;5,46875;0,984375;0,546875;0;7;0;0;0;NULL;NULL;7;0;NULL;2;NULL;1800000338;10/07/2018 14:51;1;RCASTILLO;RCASTILLO;10/07/2018 14:51;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;10/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
